frame,timestamp_s,body_id,tracking_state,confidence,joint_00_x,joint_00_y,joint_00_z,joint_01_x,joint_01_y,joint_01_z,joint_02_x,joint_02_y,joint_02_z,joint_03_x,joint_03_y,joint_03_z,joint_04_x,joint_04_y,joint_04_z,joint_05_x,joint_05_y,joint_05_z,joint_06_x,joint_06_y,joint_06_z,joint_07_x,joint_07_y,joint_07_z,joint_08_x,joint_08_y,joint_08_z,joint_09_x,joint_09_y,joint_09_z,joint_10_x,joint_10_y,joint_10_z,joint_11_x,joint_11_y,joint_11_z,joint_12_x,joint_12_y,joint_12_z,joint_13_x,joint_13_y,joint_13_z,joint_14_x,joint_14_y,joint_14_z,joint_15_x,joint_15_y,joint_15_z,joint_16_x,joint_16_y,joint_16_z,joint_17_x,joint_17_y,joint_17_z,joint_18_x,joint_18_y,joint_18_z,joint_19_x,joint_19_y,joint_19_z,joint_20_x,joint_20_y,joint_20_z,joint_21_x,joint_21_y,joint_21_z,joint_22_x,joint_22_y,joint_22_z,joint_23_x,joint_23_y,joint_23_z,joint_24_x,joint_24_y,joint_24_z,joint_25_x,joint_25_y,joint_25_z,joint_26_x,joint_26_y,joint_26_z,joint_27_x,joint_27_y,joint_27_z,joint_28_x,joint_28_y,joint_28_z,joint_29_x,joint_29_y,joint_29_z,joint_30_x,joint_30_y,joint_30_z,joint_31_x,joint_31_y,joint_31_z,joint_32_x,joint_32_y,joint_32_z,joint_33_x,joint_33_y,joint_33_z,joint_34_x,joint_34_y,joint_34_z,joint_35_x,joint_35_y,joint_35_z,joint_36_x,joint_36_y,joint_36_z,joint_37_x,joint_37_y,joint_37_z
1112,37.737148,0,OK,96.95,-0.649647,0.261683,2.088866,-0.643689,0.195698,2.076496,-0.634036,0.073118,2.053089,-0.625436,-0.049225,2.028089,-0.614480,-0.209132,1.994906,-0.572195,-0.234267,1.833553,-0.539948,-0.286924,1.820964,-0.589178,-0.289525,1.808468,-0.525024,-0.325518,1.908194,-0.639895,-0.331587,1.879036,-0.571191,-0.172205,2.068713,-0.693813,-0.171859,2.026561,-0.471662,-0.171662,2.090470,-0.791053,-0.174029,1.996243,-0.432304,0.054240,2.138612,-0.863248,0.047096,2.024352,-0.419876,0.287398,2.119078,-0.878563,0.280870,2.028097,-0.570949,0.321453,2.130368,-0.738808,0.317785,2.069088,-0.547662,0.761608,2.182386,-0.781230,0.752144,2.149814,-0.537378,1.163350,2.228401,-0.814419,1.138335,2.265464,-0.496222,1.218176,2.089554,-0.775058,1.210390,2.136829,-0.458005,1.218165,2.159650,-0.847191,1.206886,2.170868,-0.566257,1.224676,2.277168,-0.818785,1.191543,2.329674,-0.495631,0.346084,2.070154,-0.812694,0.365366,2.038002,-0.456104,0.358095,2.070783,-0.850749,0.369397,2.022424,-0.465668,0.424067,2.062079,-0.860146,0.434567,2.035999,-0.434881,0.382070,2.119589,-0.896140,0.369846,2.059122
1113,37.771166,0,OK,97.96,-0.651842,0.260689,2.086940,-0.645771,0.194714,2.074574,-0.635356,0.072225,2.051019,-0.625634,-0.050014,2.025916,-0.613048,-0.209777,1.992617,-0.573362,-0.233946,1.830459,-0.540836,-0.286245,1.817117,-0.590251,-0.289279,1.805476,-0.524014,-0.324993,1.903933,-0.639316,-0.332072,1.876769,-0.569465,-0.172312,2.065979,-0.692507,-0.173481,2.025083,-0.469673,-0.171025,2.086461,-0.789962,-0.177254,1.995623,-0.428374,0.055120,2.131758,-0.865091,0.042581,2.026078,-0.420907,0.287124,2.099860,-0.883490,0.276113,2.030878,-0.573209,0.320621,2.128332,-0.741137,0.316614,2.067262,-0.548172,0.760926,2.178223,-0.784525,0.751226,2.146097,-0.534952,1.163019,2.220263,-0.819100,1.135881,2.266366,-0.492203,1.217714,2.081846,-0.780202,1.210421,2.139013,-0.454749,1.217676,2.152353,-0.852282,1.205976,2.173053,-0.564260,1.224413,2.268687,-0.823641,1.187904,2.331529,-0.499392,0.342559,2.051449,-0.817897,0.361028,2.038857,-0.460045,0.355072,2.049917,-0.856406,0.364810,2.024372,-0.470884,0.420451,2.038618,-0.865821,0.429928,2.038182,-0.437219,0.381528,2.096675,-0.900731,0.364997,2.062353
1114,37.802608,0,OK,97.44,-0.653143,0.259473,2.085476,-0.646957,0.193508,2.073113,-0.635887,0.071098,2.049445,-0.625221,-0.051047,2.024271,-0.611287,-0.210682,1.990894,-0.573605,-0.235136,1.828300,-0.541191,-0.287427,1.814658,-0.590744,-0.290537,1.803642,-0.523242,-0.325981,1.901334,-0.638866,-0.333239,1.875629,-0.567485,-0.172759,2.063890,-0.690841,-0.175188,2.024007,-0.467495,-0.170815,2.083326,-0.788400,-0.180474,1.995131,-0.423981,0.055416,2.126053,-0.866429,0.037989,2.028069,-0.420500,0.285950,2.084326,-0.888476,0.271169,2.034434,-0.574578,0.319566,2.126765,-0.742572,0.315218,2.065899,-0.548705,0.760075,2.174386,-0.786159,0.749981,2.143790,-0.533658,1.162470,2.212760,-0.821294,1.132878,2.269393,-0.489167,1.216866,2.074774,-0.783169,1.210072,2.143394,-0.452597,1.216965,2.145743,-0.855093,1.204708,2.177633,-0.563551,1.223974,2.260685,-0.825734,1.183576,2.335599,-0.500724,0.339592,2.036752,-0.822971,0.356299,2.040641,-0.461489,0.352122,2.033491,-0.861891,0.359966,2.027268,-0.472898,0.417069,2.020397,-0.871129,0.425035,2.041422,-0.437197,0.380164,2.078556,-0.905113,0.359957,2.066501
1115,37.837740,0,OK,97.59,-0.653843,0.258275,2.084429,-0.647548,0.192320,2.072068,-0.635936,0.069975,2.048319,-0.624509,-0.052093,2.023104,-0.609503,-0.211621,1.989682,-0.573600,-0.237187,1.826857,-0.541608,-0.289730,1.813184,-0.591286,-0.292632,1.802686,-0.522992,-0.327896,1.899891,-0.638907,-0.334667,1.875394,-0.565537,-0.173322,2.062382,-0.689125,-0.176759,2.023299,-0.465411,-0.170854,2.081042,-0.786741,-0.183407,1.994900,-0.419956,0.055242,2.122444,-0.867206,0.033869,2.029775,-0.419330,0.284591,2.074502,-0.892449,0.266691,2.037269,-0.575341,0.318522,2.125613,-0.743400,0.313849,2.064950,-0.549241,0.759129,2.172201,-0.786548,0.748875,2.141609,-0.533167,1.161683,2.208428,-0.821591,1.130421,2.271287,-0.486997,1.216067,2.070991,-0.783817,1.209728,2.146499,-0.451311,1.216205,2.142409,-0.855661,1.203721,2.180798,-0.563687,1.223183,2.255963,-0.825940,1.180013,2.338330,-0.500269,0.338179,2.028092,-0.826504,0.351603,2.041512,-0.461032,0.350366,2.023732,-0.865768,0.355384,2.029221,-0.472278,0.415212,2.010008,-0.874385,0.420508,2.043519,-0.435477,0.378841,2.067817,-0.907882,0.355587,2.069641
1116,37.870746,0,OK,97.66,-0.654310,0.257335,2.083652,-0.647916,0.191389,2.071292,-0.635875,0.069098,2.047484,-0.623856,-0.052909,2.022248,-0.608033,-0.212353,1.988802,-0.573855,-0.239445,1.825853,-0.542547,-0.292422,1.812272,-0.592344,-0.294865,1.802234,-0.523567,-0.330176,1.899081,-0.639761,-0.335877,1.875657,-0.563936,-0.173756,2.061265,-0.687697,-0.177973,2.022813,-0.463716,-0.170929,2.079365,-0.785328,-0.185784,1.994766,-0.417299,0.054931,2.120989,-0.867770,0.030577,2.030701,-0.418778,0.283687,2.070305,-0.895103,0.263163,2.038236,-0.575862,0.317722,2.124735,-0.743985,0.312754,2.064273,-0.549946,0.758390,2.170844,-0.786208,0.748136,2.139414,-0.533447,1.161043,2.205782,-0.820746,1.128936,2.271400,-0.485640,1.215540,2.068950,-0.782465,1.209608,2.147648,-0.450842,1.215687,2.140805,-0.854423,1.203325,2.181657,-0.564624,1.222487,2.252961,-0.825221,1.177762,2.338996,-0.499422,0.338612,2.024956,-0.828215,0.347416,2.040248,-0.460056,0.350213,2.020171,-0.867738,0.351524,2.028929,-0.470472,0.415255,2.006726,-0.875330,0.416822,2.043009,-0.433565,0.378187,2.064023,-0.908810,0.352416,2.070398
1117,37.903020,0,OK,97.72,-0.654781,0.256665,2.083044,-0.648300,0.190728,2.070683,-0.635929,0.068477,2.046835,-0.623471,-0.053484,2.021591,-0.607055,-0.212868,1.988141,-0.574362,-0.242041,1.825247,-0.543863,-0.295569,1.811990,-0.593756,-0.297440,1.802311,-0.524796,-0.332708,1.899043,-0.641214,-0.337074,1.876461,-0.562853,-0.174045,2.060419,-0.686742,-0.178836,2.022447,-0.462588,-0.171075,2.078238,-0.784368,-0.187550,1.994651,-0.416400,0.054456,2.121859,-0.868360,0.028307,2.030029,-0.419125,0.283395,2.072061,-0.896747,0.260814,2.035924,-0.576377,0.317176,2.124028,-0.744564,0.311943,2.063765,-0.551122,0.757830,2.170655,-0.785497,0.747695,2.137466,-0.534801,1.160500,2.205472,-0.819164,1.128226,2.270453,-0.485702,1.215421,2.069269,-0.779936,1.209630,2.147479,-0.451645,1.215469,2.141478,-0.852099,1.203357,2.181053,-0.566589,1.221768,2.252472,-0.823841,1.176593,2.338365,-0.498506,0.340843,2.027617,-0.828751,0.344200,2.035479,-0.458894,0.351683,2.023088,-0.868433,0.348674,2.024878,-0.467897,0.417165,2.010807,-0.874903,0.414250,2.038208,-0.431879,0.378289,2.067468,-0.908666,0.350664,2.067123
1118,37.937021,0,OK,97.86,-0.659759,0.256542,2.080813,-0.653360,0.190616,2.068350,-0.641163,0.068379,2.044340,-0.628875,-0.053588,2.019040,-0.612668,-0.212993,1.985591,-0.577471,-0.243646,1.823493,-0.547441,-0.297648,1.811118,-0.597175,-0.298937,1.800563,-0.530409,-0.334464,1.898729,-0.646455,-0.337472,1.874101,-0.569231,-0.174437,2.058473,-0.692647,-0.178688,2.018932,-0.469194,-0.172243,2.077642,-0.789902,-0.187260,1.989822,-0.422265,0.052671,2.123599,-0.872945,0.029156,2.024008,-0.422336,0.282131,2.076178,-0.899884,0.261862,2.028806,-0.581390,0.316823,2.122202,-0.749364,0.312031,2.061310,-0.556180,0.757353,2.170007,-0.789247,0.748052,2.133990,-0.539636,1.159953,2.205541,-0.822702,1.128694,2.266713,-0.490057,1.215609,2.069811,-0.781058,1.210294,2.144666,-0.456299,1.215354,2.142160,-0.853787,1.204297,2.177048,-0.571710,1.220943,2.252707,-0.828220,1.176861,2.334704,-0.498409,0.343666,2.031421,-0.830652,0.344212,2.027273,-0.458319,0.353078,2.028063,-0.870301,0.349172,2.016762,-0.464535,0.419139,2.017243,-0.875744,0.414970,2.029442,-0.431363,0.377530,2.073701,-0.910349,0.352194,2.059123
1119,37.971029,0,OK,98.00,-0.665021,0.259422,2.078568,-0.658776,0.193524,2.065880,-0.646949,0.071305,2.041599,-0.635049,-0.050702,2.016308,-0.619420,-0.210216,1.983103,-0.580596,-0.242778,1.822210,-0.550645,-0.297099,1.811105,-0.600122,-0.298176,1.799384,-0.535944,-0.333113,1.899469,-0.651390,-0.335624,1.872120,-0.576821,-0.171948,2.056629,-0.699656,-0.175369,2.015241,-0.477061,-0.170856,2.077272,-0.796499,-0.183428,1.984645,-0.429365,0.053480,2.125226,-0.877855,0.033846,2.017423,-0.425477,0.283673,2.081676,-0.902921,0.266778,2.021352,-0.586649,0.319292,2.120544,-0.754358,0.315274,2.058873,-0.561899,0.759651,2.170141,-0.793214,0.751341,2.131838,-0.545658,1.162131,2.207145,-0.826471,1.132352,2.263550,-0.496561,1.218810,2.071662,-0.781813,1.213645,2.142366,-0.462629,1.218180,2.143928,-0.855222,1.208146,2.173269,-0.577789,1.222723,2.254784,-0.833039,1.180568,2.331412,-0.497567,0.349812,2.036891,-0.833009,0.348542,2.019368,-0.457033,0.357566,2.034906,-0.872589,0.353746,2.008715,-0.460115,0.424137,2.026038,-0.877522,0.419683,2.020875,-0.430347,0.379406,2.082005,-0.912718,0.357424,2.050946
1120,38.002530,0,OK,97.95,-0.669185,0.264212,2.075629,-0.663131,0.198366,2.062584,-0.651816,0.076161,2.037989,-0.640521,-0.045942,2.012884,-0.625706,-0.205617,1.980082,-0.582541,-0.240611,1.820814,-0.552342,-0.295105,1.811347,-0.601483,-0.296338,1.798300,-0.540081,-0.329791,1.900610,-0.654742,-0.332669,1.870167,-0.583993,-0.167636,2.054262,-0.706159,-0.170057,2.010870,-0.484569,-0.167716,2.076496,-0.802534,-0.177352,1.978650,-0.436809,0.056157,2.126504,-0.881773,0.041039,2.009110,-0.428475,0.287289,2.088951,-0.904602,0.274221,2.011620,-0.590778,0.323541,2.118302,-0.758225,0.320514,2.055863,-0.566795,0.763627,2.170625,-0.796490,0.756377,2.130348,-0.551264,1.165900,2.210115,-0.829642,1.137922,2.260532,-0.503747,1.223971,2.074659,-0.782193,1.218508,2.139939,-0.469093,1.222841,2.146575,-0.856206,1.213576,2.169467,-0.583159,1.225938,2.258606,-0.837187,1.186417,2.328094,-0.496313,0.358129,2.044717,-0.834422,0.355755,2.009610,-0.455449,0.364216,2.044254,-0.873875,0.360980,1.998506,-0.455486,0.431151,2.037967,-0.878728,0.427040,2.010017,-0.429377,0.383058,2.092963,-0.914421,0.365162,2.040290
1121,38.039134,0,OK,96.84,-0.672944,0.268000,2.074559,-0.667075,0.202208,2.061162,-0.656280,0.079994,2.036379,-0.645708,-0.042251,2.011648,-0.631943,-0.202140,1.979439,-0.584740,-0.239456,1.821851,-0.554315,-0.294074,1.813958,-0.603107,-0.295512,1.799683,-0.544335,-0.327443,1.904003,-0.658184,-0.330799,1.870695,-0.591099,-0.164407,2.054225,-0.712540,-0.165710,2.008800,-0.492063,-0.165749,2.078091,-0.808421,-0.172022,1.974940,-0.444528,0.057697,2.130189,-0.885462,0.047660,2.001513,-0.431258,0.289731,2.100429,-0.905520,0.281111,2.001051,-0.594516,0.326786,2.117938,-0.761679,0.324749,2.054705,-0.571325,0.766561,2.173163,-0.799115,0.760354,2.131102,-0.556712,1.168573,2.215559,-0.831667,1.142517,2.259617,-0.511275,1.228032,2.079992,-0.781980,1.222021,2.139206,-0.475642,1.226412,2.151418,-0.856437,1.217751,2.167702,-0.588186,1.228048,2.265009,-0.839862,1.191493,2.326755,-0.495218,0.364770,2.057353,-0.835002,0.362353,1.999066,-0.454179,0.369442,2.058426,-0.874232,0.367553,1.987190,-0.451771,0.436549,2.055160,-0.879033,0.433794,1.997626,-0.429082,0.385205,2.108716,-0.915492,0.372506,2.028184
1122,38.077171,0,OK,98.01,-0.675080,0.268656,2.073325,-0.669387,0.202922,2.059574,-0.659124,0.080719,2.034509,-0.649323,-0.041617,2.009915,-0.636653,-0.201647,1.977955,-0.586186,-0.241233,1.821941,-0.555449,-0.295868,1.815504,-0.603941,-0.297684,1.800278,-0.547181,-0.327813,1.906236,-0.660328,-0.332050,1.870711,-0.596544,-0.164283,2.053323,-0.717312,-0.164418,2.006119,-0.497884,-0.166884,2.078599,-0.812738,-0.169623,1.970815,-0.451260,0.056113,2.133377,-0.887693,0.051234,1.993308,-0.433822,0.288886,2.113018,-0.905076,0.284872,1.989679,-0.596633,0.326909,2.117385,-0.763524,0.325838,2.053413,-0.574992,0.766407,2.175381,-0.800172,0.761138,2.131906,-0.562079,1.168159,2.220698,-0.831877,1.143987,2.258579,-0.518811,1.228814,2.084950,-0.780637,1.222098,2.137908,-0.482189,1.226863,2.155866,-0.855373,1.218517,2.165761,-0.593162,1.227120,2.271003,-0.840394,1.193622,2.325191,-0.494758,0.367326,2.071652,-0.834344,0.365933,1.987869,-0.453676,0.370967,2.074132,-0.873318,0.371030,1.975132,-0.449666,0.438077,2.074072,-0.878173,0.437433,1.984459,-0.429756,0.383800,2.125810,-0.915377,0.376691,2.015211
1123,38.105675,0,OK,97.91,-0.676326,0.265695,2.072646,-0.670783,0.200009,2.058604,-0.660993,0.077836,2.033209,-0.651878,-0.044531,2.008502,-0.640184,-0.204589,1.976313,-0.587182,-0.245919,1.821597,-0.556073,-0.300469,1.816330,-0.604321,-0.302738,1.800408,-0.549003,-0.331195,1.907584,-0.661581,-0.336491,1.870432,-0.600582,-0.167725,2.052192,-0.720832,-0.166757,2.003695,-0.502220,-0.171479,2.078467,-0.815893,-0.170831,1.967277,-0.457286,0.051102,2.136271,-0.889009,0.050945,1.986553,-0.437413,0.284312,2.125295,-0.904463,0.284674,1.980669,-0.597848,0.323505,2.117232,-0.764535,0.323233,2.052719,-0.578715,0.762729,2.178123,-0.800636,0.758119,2.133727,-0.568814,1.164134,2.227125,-0.831457,1.141648,2.258548,-0.528060,1.226130,2.091205,-0.779186,1.218313,2.137393,-0.490354,1.223925,2.161544,-0.854089,1.215367,2.164871,-0.599570,1.222480,2.278341,-0.840094,1.191981,2.324619,-0.496506,0.365148,2.085917,-0.834054,0.366022,1.979158,-0.455460,0.368207,2.089527,-0.872807,0.370787,1.965643,-0.450749,0.435208,2.092457,-0.878116,0.437277,1.974056,-0.432667,0.378537,2.142264,-0.915624,0.376753,2.004867
1124,38.136845,0,OK,97.83,-0.677153,0.260424,2.072215,-0.671752,0.194762,2.058007,-0.662414,0.072609,2.032344,-0.653916,-0.049759,2.007427,-0.643097,-0.209811,1.974900,-0.588051,-0.252505,1.821272,-0.556575,-0.306928,1.816963,-0.604620,-0.309648,1.800505,-0.550402,-0.336624,1.908622,-0.662505,-0.342971,1.870219,-0.603734,-0.173408,2.051127,-0.723661,-0.171503,2.001862,-0.505559,-0.178127,2.077937,-0.818481,-0.174512,1.964720,-0.462822,0.044256,2.138122,-0.889997,0.047939,1.982147,-0.442497,0.277655,2.134331,-0.904452,0.281711,1.975459,-0.598627,0.317906,2.117139,-0.765165,0.318249,2.052242,-0.582699,0.756854,2.180882,-0.800393,0.752712,2.135862,-0.577264,1.157717,2.234782,-0.829852,1.137053,2.258501,-0.539517,1.221295,2.098726,-0.776701,1.212037,2.136678,-0.500574,1.218881,2.168380,-0.851720,1.209823,2.163906,-0.607723,1.215299,2.287030,-0.838450,1.188183,2.323961,-0.500800,0.359914,2.096760,-0.835069,0.363944,1.974552,-0.459808,0.362739,2.101095,-0.873666,0.368136,1.960416,-0.454993,0.429593,2.106318,-0.879950,0.434600,1.968358,-0.437801,0.371253,2.154487,-0.917155,0.373775,1.998944
1125,38.169956,0,OK,97.85,-0.677176,0.254191,2.072046,-0.671900,0.188527,2.057802,-0.662972,0.066379,2.031971,-0.654973,-0.055966,2.006773,-0.644835,-0.215968,1.973788,-0.588499,-0.259272,1.820800,-0.556789,-0.313597,1.817013,-0.604700,-0.316586,1.800217,-0.551181,-0.342781,1.908872,-0.662974,-0.349756,1.869680,-0.605498,-0.179985,2.050226,-0.725285,-0.177357,2.000658,-0.507402,-0.185431,2.077190,-0.819972,-0.179525,1.963120,-0.467256,0.036790,2.139716,-0.890498,0.043333,1.979352,-0.448301,0.270332,2.141004,-0.904309,0.277131,1.972230,-0.598597,0.311462,2.117148,-0.765019,0.312232,2.051958,-0.586636,0.750174,2.183331,-0.799586,0.746276,2.138000,-0.586592,1.150379,2.242176,-0.827851,1.131497,2.258133,-0.551917,1.215313,2.105941,-0.773621,1.204789,2.135757,-0.511767,1.212893,2.174908,-0.848799,1.203297,2.162593,-0.616830,1.207244,2.295330,-0.836524,1.183421,2.322956,-0.506964,0.353057,2.105053,-0.836235,0.360457,1.971894,-0.466023,0.356073,2.109731,-0.874701,0.363974,1.957225,-0.461738,0.422813,2.116610,-0.882147,0.430362,1.964793,-0.444431,0.363443,2.163461,-0.918788,0.369078,1.995143
1126,38.202033,0,OK,97.80,-0.676727,0.250613,2.071980,-0.671550,0.184945,2.057717,-0.662927,0.062803,2.031752,-0.655286,-0.059512,2.006300,-0.645619,-0.219460,1.972910,-0.588871,-0.263376,1.820249,-0.557188,-0.317738,1.816758,-0.605052,-0.320757,1.799835,-0.551867,-0.346580,1.908743,-0.663550,-0.353625,1.869254,-0.606287,-0.183807,2.049505,-0.725985,-0.180655,1.999753,-0.508237,-0.189750,2.076533,-0.820586,-0.182204,1.961968,-0.470221,0.032156,2.141464,-0.891035,0.040721,1.977620,-0.453100,0.265800,2.146003,-0.904862,0.274517,1.970443,-0.598109,0.307723,2.117217,-0.764438,0.308820,2.051793,-0.591038,0.746223,2.185485,-0.798023,0.742531,2.139881,-0.596997,1.145723,2.248662,-0.824745,1.128714,2.257250,-0.565068,1.211781,2.112296,-0.769632,1.200290,2.134255,-0.523938,1.209549,2.180689,-0.844919,1.199534,2.160816,-0.627238,1.201921,2.302519,-0.833366,1.181426,2.321441,-0.513297,0.347773,2.110873,-0.837933,0.358763,1.971121,-0.472430,0.351530,2.115666,-0.876238,0.361772,1.955927,-0.469455,0.418259,2.123309,-0.884691,0.428044,1.963453,-0.451081,0.358708,2.169520,-0.920907,0.366233,1.993239
1127,38.237036,0,OK,97.62,-0.673803,0.248080,2.071774,-0.668697,0.182408,2.057503,-0.660250,0.060297,2.031336,-0.652800,-0.061921,2.005368,-0.643401,-0.221710,1.971147,-0.587142,-0.265203,1.818185,-0.555681,-0.319673,1.814399,-0.603591,-0.322432,1.797562,-0.550283,-0.348925,1.906249,-0.662075,-0.355364,1.866964,-0.603869,-0.186495,2.047843,-0.723664,-0.182942,1.998351,-0.505757,-0.192784,2.074562,-0.818304,-0.184132,1.960650,-0.470302,0.028699,2.142327,-0.889598,0.038450,1.977328,-0.456690,0.262536,2.148581,-0.904107,0.272240,1.971365,-0.595126,0.305097,2.117026,-0.761447,0.306387,2.051583,-0.591846,0.743305,2.187427,-0.795119,0.739787,2.141162,-0.602568,1.142036,2.254704,-0.821307,1.126804,2.255878,-0.573560,1.208986,2.118121,-0.765617,1.197053,2.132378,-0.531302,1.206913,2.185828,-0.840989,1.196751,2.158707,-0.632522,1.197689,2.309283,-0.829986,1.180150,2.319535,-0.519672,0.342667,2.114089,-0.838294,0.357341,1.973322,-0.478919,0.347710,2.118667,-0.876505,0.359980,1.957825,-0.478031,0.414473,2.126536,-0.885888,0.426070,1.965832,-0.457501,0.355378,2.172425,-0.921545,0.363543,1.994787
1128,38.271034,0,OK,97.77,-0.670538,0.248538,2.071641,-0.665495,0.182860,2.057378,-0.657181,0.060741,2.031205,-0.649891,-0.061405,2.004854,-0.640661,-0.221064,1.969991,-0.585057,-0.263354,1.816453,-0.553886,-0.317945,1.812048,-0.601858,-0.320296,1.795323,-0.548380,-0.348116,1.903594,-0.660313,-0.353602,1.864568,-0.600848,-0.186154,2.046681,-0.720816,-0.182378,1.997625,-0.502627,-0.192793,2.072908,-0.815548,-0.183437,1.960153,-0.469278,0.027987,2.143957,-0.888199,0.038630,1.977825,-0.459761,0.262013,2.150714,-0.903541,0.272389,1.972754,-0.591793,0.305496,2.116852,-0.758141,0.306918,2.051478,-0.591476,0.743373,2.189357,-0.792232,0.740046,2.142206,-0.606416,1.141185,2.261127,-0.818384,1.127531,2.255343,-0.580318,1.209008,2.124388,-0.762412,1.197119,2.131596,-0.536916,1.207029,2.191370,-0.837833,1.197005,2.157787,-0.635967,1.196313,2.316453,-0.827142,1.181202,2.318715,-0.526193,0.339487,2.116624,-0.838462,0.358024,1.975707,-0.485618,0.346129,2.120724,-0.876608,0.360457,1.960017,-0.487243,0.412910,2.128326,-0.886593,0.426404,1.968462,-0.463921,0.354855,2.174209,-0.921879,0.363365,1.996755
1129,38.303061,0,OK,97.72,-0.667982,0.252034,2.071722,-0.662996,0.186340,2.057509,-0.654780,0.064157,2.031608,-0.647654,-0.057997,2.005250,-0.638628,-0.217636,1.970240,-0.583682,-0.257705,1.815872,-0.552630,-0.312279,1.810526,-0.600669,-0.314291,1.793949,-0.546836,-0.343838,1.901585,-0.658925,-0.348532,1.862906,-0.598418,-0.182780,2.046747,-0.718634,-0.178954,1.998308,-0.500045,-0.189816,2.072294,-0.813506,-0.180015,1.961192,-0.467800,0.030091,2.146495,-0.887169,0.041691,1.979212,-0.462381,0.264271,2.152382,-0.903209,0.275406,1.974273,-0.589150,0.308981,2.116795,-0.755570,0.310452,2.051605,-0.590616,0.746420,2.191890,-0.790174,0.743351,2.143234,-0.609169,1.142983,2.269494,-0.816644,1.130837,2.256292,-0.586008,1.212125,2.132886,-0.760544,1.200514,2.132653,-0.541440,1.209978,2.199093,-0.836002,1.200341,2.158739,-0.638222,1.197410,2.325770,-0.825524,1.184476,2.319676,-0.532619,0.338388,2.118457,-0.838532,0.361333,1.977584,-0.492305,0.346806,2.121784,-0.876663,0.363635,1.961836,-0.496661,0.413552,2.128575,-0.886968,0.429510,1.970453,-0.470124,0.357156,2.174779,-0.922009,0.366227,1.998504
1130,38.342545,0,OK,96.56,-0.664640,0.261547,2.071890,-0.659730,0.195791,2.057940,-0.651675,0.073453,2.032727,-0.644826,-0.048790,2.006712,-0.636234,-0.208531,1.972059,-0.581966,-0.246144,1.816835,-0.551219,-0.300776,1.810427,-0.599317,-0.302243,1.793967,-0.545316,-0.333974,1.900895,-0.657545,-0.337397,1.862488,-0.595491,-0.173532,2.048218,-0.716009,-0.169670,2.000535,-0.496950,-0.181008,2.072979,-0.811070,-0.170877,1.963912,-0.464820,0.038173,2.149347,-0.885646,0.050500,1.982229,-0.463562,0.272470,2.152191,-0.902652,0.284146,1.977227,-0.585686,0.318616,2.116594,-0.752216,0.319952,2.051683,-0.588098,0.755552,2.194545,-0.787432,0.752771,2.143458,-0.610715,1.150206,2.280366,-0.814800,1.139494,2.258891,-0.590192,1.221330,2.144355,-0.758990,1.210233,2.135725,-0.544635,1.218730,2.209869,-0.834427,1.209658,2.161865,-0.639422,1.203628,2.337772,-0.823782,1.192641,2.322673,-0.537569,0.342806,2.118229,-0.838577,0.370534,1.980247,-0.497585,0.352976,2.120490,-0.876797,0.372565,1.964682,-0.504617,0.419616,2.125939,-0.887533,0.438364,1.973360,-0.474755,0.365428,2.172751,-0.921986,0.374827,2.001566
1131,38.370544,0,OK,97.76,-0.660963,0.275991,2.071369,-0.656201,0.210136,2.057837,-0.648466,0.087561,2.033702,-0.641985,-0.034899,2.008625,-0.633865,-0.194920,1.975175,-0.580962,-0.230186,1.818932,-0.550309,-0.284731,1.811425,-0.598548,-0.285919,1.795360,-0.543650,-0.319311,1.901320,-0.656208,-0.322083,1.863834,-0.592513,-0.159377,2.050752,-0.713374,-0.155723,2.003931,-0.493788,-0.167214,2.074653,-0.808649,-0.157392,1.967884,-0.460042,0.051386,2.151987,-0.884361,0.063636,1.985759,-0.461920,0.285691,2.150362,-0.903005,0.297136,1.979857,-0.581798,0.333214,2.115497,-0.748490,0.334413,2.051002,-0.585098,0.769560,2.196663,-0.784631,0.767147,2.142822,-0.612704,1.161504,2.292825,-0.813566,1.152253,2.263176,-0.594465,1.234990,2.157747,-0.758336,1.224755,2.140776,-0.548125,1.231800,2.222683,-0.833716,1.223508,2.167057,-0.641263,1.213713,2.351408,-0.822664,1.204572,2.327623,-0.539060,0.352705,2.116655,-0.839797,0.384191,1.981808,-0.499390,0.364221,2.117610,-0.878181,0.385746,1.966595,-0.508483,0.430715,2.121610,-0.889512,0.451478,1.975023,-0.475655,0.378727,2.168930,-0.923042,0.387746,2.003893
